0,1,2,3
43065,11770.0,4600.0,102429.0
55306,10860.0,8949.0,43772.0
26353,53862.0,58058.0,88677.0
27292,5606.0,193.0,18391.0
24065,69597.0,1275.0,3126.0
48688,7710.0,1653.0,18227.0
46989,11064.0,3713.0,8985.0
64655,91606.0,59118.0,239494.0
13169,9281.0,22226.0,15009.0
20348,1269.0,15274.0,21104.0
43817,4.0,17348.0,196902.0
13484,62862.0,86624.0,80750.0
18164,17604.0,18750.0,82754.0
2012,50558.0,50555.0,50557.0
4296,10823.0,7868.0,19976.0
15493,122402.0,122391.0,66213.0
25852,5723.0,40481.0,658.0
12616,3223.0,10814.0,21702.0
18484,1360005.0,1761611.0,1761605.0
1424,14405.0,17039.0,8177.0
14892,15277.0,48.0,589.0
19415,589.0,8212.0,74542.0
5521,10859.0,15152.0,5694.0
15285,2165.0,228330.0,17421.0
33586,50463.0,27107.0,60633.0
9261,33241.0,1614.0,57057.0
36115,54228.0,94958.0,91520.0
24080,63.0,9205.0,13021.0
39845,11150.0,17419.0,15735.0
41469,15250.0,1233.0,32224.0
58421,8984.0,5313.0,10132.0
29151,17697.0,21200.0,74541.0
30352,14329.0,38560.0,2049.0
17775,6575.0,74278.0,43903.0
19126,518.0,2178.0,11477.0
14269,10369.0,76519.0,10373.0
24567,7431.0,39389.0,7132.0
24348,,,
16375,1884.0,1898.0,12831.0
28638,10134.0,130662.0,63706.0
22747,15110.0,4001.0,27111.0
41282,10431.0,69597.0,8655.0
48847,5602.0,123516.0,
37209,2319.0,6588.0,75812.0
10844,1372.0,11336.0,33310.0
58797,3337.0,53177.0,27993.0
42112,223260.0,223257.0,223259.0
21954,97906.0,104458.0,1774631.0
38295,32.0,8891.0,2228.0
29756,14573.0,12298.0,9072.0
15676,518.0,13446.0,4566.0
36614,934.0,12536.0,15337.0
390,5274.0,5266.0,5278.0
18586,109513.0,569.0,350.0
26893,106165.0,34377.0,7450.0
14820,3968.0,27755.0,75355.0
22323,6952.0,4443.0,38160.0
21950,2176.0,62036.0,31024.0
28652,100295.0,549442.0,1039352.0
21925,,,
36843,11207.0,9191.0,388.0
31465,13240.0,2053.0,59750.0
18555,11701.0,14702.0,56857.0
18117,4783.0,11390.0,29092.0
13222,74294.0,,
16240,59216.0,6804.0,6437.0
30331,11149.0,29369.0,22082.0
153854,109829.0,1140128.0,1140129.0
14298,71083.0,70517.0,992.0
44046,12041.0,27008.0,41687.0
43937,12834.0,23931.0,6614.0
59940,56128.0,9045.0,119759.0
15182,9827.0,6804.0,449.0
24874,28779.0,30882.0,92774.0
1595,4521.0,1812.0,17857.0
28784,9221.0,15693.0,8226.0
33339,84223.0,80375.0,1024399.0
38940,16644.0,14592.0,4493.0
31581,380.0,3798.0,7632.0
23531,18354.0,2956.0,1213315.0
13120,59233.0,1061385.0,66160.0
12793,52647.0,6614.0,54453.0
44925,477.0,57449.0,20810.0
18762,3061.0,1922.0,14464.0
18175,21798.0,35769.0,78837.0
17906,63.0,21657.0,3490.0
13433,3051.0,102603.0,79692.0
8886,63.0,2778.0,6271.0
18069,8986.0,9045.0,57251.0
15477,9137.0,2234.0,6575.0
17025,54479.0,79079.0,88961.0
13561,1212192.0,209513.0,1316523.0
11115,1466.0,16475.0,7906.0
38007,65717.0,1206.0,4432.0
22029,9811.0,99880.0,3014.0
38143,643.0,125572.0,143029.0
388988,1593954.0,1567893.0,1593953.0
15558,8602.0,18269.0,349.0
17035,1229.0,12836.0,532.0
394822,1244.0,11317.0,15336.0
37721,16935.0,127282.0,41785.0
22033,1905.0,1821.0,95131.0
16605,37260.0,65731.0,79126.0
292044,2048.0,42206.0,1796.0
27886,10461.0,1050370.0,1050371.0
27735,4756.0,5411.0,39390.0
66942,133212.0,221032.0,61350.0
33138,1378299.0,7420.0,1780067.0
14963,5723.0,10825.0,328.0
21055,6886.0,14406.0,6163.0
31939,5472.0,4757.0,2130.0
13574,4784.0,4764.0,133.0
23720,45407.0,26852.0,90492.0
39867,150652.0,150651.0,150653.0
13071,2039.0,11665.0,4728.0
8008,27578.0,38941.0,6091.0
30862,1951.0,2778.0,9880.0
17175,1920.0,15757.0,8210.0
38138,56152.0,5915.0,49815.0
16771,23931.0,4944.0,78190.0
48862,3141.0,16927.0,4800.0
26899,46593.0,28633.0,4729.0
32622,3711.0,1590957.0,196180.0
50247,20829.0,95504.0,33135.0
55177,6677.0,58511.0,5481.0
22509,4483.0,205.0,13920.0
27723,9273.0,13638.0,33676.0
49815,1905.0,3380.0,2453.0
16433,18979.0,335.0,9656.0
15555,78380.0,78381.0,78382.0
4998,40525.0,40524.0,1160724.0
14868,9827.0,8436.0,77721.0
49811,8436.0,20766.0,58016.0
46788,1378775.0,150957.0,79504.0
36234,3136.0,1640.0,6413.0
21014,589.0,52018.0,12799.0
53150,14060.0,14064.0,20128.0
58462,18277.0,4724.0,3141.0
26626,880.0,1892.0,10297.0
1812,19149.0,19225.0,19227.0
15761,82732.0,35756.0,85668.0
40952,3785.0,9221.0,2641.0
15661,504.0,18354.0,13023.0
18435,1533.0,11356.0,104795.0
144855,1121537.0,32989.0,1121543.0
60994,11150.0,6108.0,9029.0
14196,72129.0,1223171.0,5025.0
20171,5723.0,57409.0,589156.0
32141,4935.0,57147.0,75398.0
25781,192.0,5411.0,187565.0
24159,1899149.0,438968.0,429969.0
17435,28779.0,146798.0,162235.0
23987,555551.0,116018.0,555553.0
30680,29221.0,59671.0,12549.0
15098,24045.0,11664.0,1896.0
20224,55085.0,60073.0,57674.0
34746,4960.0,19976.0,57399.0
42725,6905.0,6587.0,8949.0
836,12396.0,12399.0,12398.0
50183,1092916.0,147268.0,8475.0
8929,933495.0,933493.0,933492.0
12901,55152.0,74054.0,74055.0
67087,45379.0,17580.0,7868.0
383,5218.0,5222.0,5219.0
15728,5274.0,78665.0,78666.0
14818,64358.0,229426.0,592535.0
20684,22169.0,5473.0,67210.0
448988,974.0,219083.0,112429.0
238726,45379.0,1295.0,114457.0
34941,6384.0,20189.0,4174.0
5896,46423.0,12950.0,37995.0
23532,5661.0,84754.0,73836.0
18590,60898.0,17265.0,19492.0
12839,15824.0,54593.0,87436.0
27408,5139.0,97720.0,57756.0
28268,213519.0,145253.0,1449320.0
31130,1186886.0,98676.0,1186887.0
35650,8791.0,139862.0,943234.0
46691,4038.0,1039.0,1182967.0
42918,33054.0,142201.0,115251.0
29570,47151.0,47154.0,103071.0
22455,141377.0,118362.0,1869113.0
8692,11163.0,55672.0,100816.0
28170,99938.0,1861053.0,181949.0
71503,563092.0,16559.0,219634.0
45126,16269.0,589491.0,1104307.0
15418,1951.0,978.0,19265.0
41796,13550.0,7868.0,58805.0
37665,19211.0,10223.0,116474.0
21371,60508.0,1102576.0,1102574.0
44012,130034.0,3508.0,130032.0
20322,9779.0,4996.0,17773.0
33665,4800.0,856.0,13568.0
19214,3416.0,1640.0,14324.0
43219,4589.0,10680.0,24362.0
80346,12073.0,7399.0,21125.0
60269,2778.0,27752.0,12536.0
38545,36190.0,31512.0,56383.0
21791,55085.0,3201.0,1064.0
23385,543261.0,15336.0,39970.0
62761,27752.0,1222793.0,42841.0
45830,51936.0,36173.0,65231.0
30157,42993.0,17882.0,11486.0
43942,5296.0,226785.0,226772.0
19238,17271.0,41421.0,54830.0
444689,33052.0,156785.0,1768723.0
39424,9642.0,7906.0,4154.0
28339,44995.0,99067.0,100480.0
35946,53862.0,7431.0,825.0
17216,37014.0,21088.0,34489.0
20513,86260.0,1224173.0,86259.0
35395,114254.0,98103.0,15736.0
41970,3063.0,31431.0,8547.0
21074,93290.0,93293.0,87297.0
26271,46423.0,2109.0,80292.0
17731,110927.0,37043.0,102.0
17179,59216.0,21343.0,35.0
40983,8434.0,7504.0,16523.0
51442,522.0,663.0,41240.0
52105,2314.0,856.0,11147.0
13791,11181.0,32.0,15440.0
52878,2714.0,53516.0,155977.0
20860,5365.0,37043.0,103593.0
29420,1285407.0,103804.0,103802.0
27271,2048.0,98102.0,5950.0
5622,12517.0,67026.0,8926.0
44282,1279654.0,144212.0,1194577.0
41144,60905.0,133669.0,84841.0
32332,3223.0,24967.0,534.0
28073,113.0,3796.0,5685.0
61752,138.0,1241.0,15370.0
18595,37058.0,83278.0,49486.0
59437,3968.0,21088.0,49.0
22216,88506.0,112726.0,88507.0
27709,20904.0,68812.0,14833.0
27215,97294.0,97295.0,97293.0
25354,5374.0,1771.0,21711.0
35632,7502.0,114457.0,36890.0
26907,17697.0,14409.0,21197.0
11900,1578739.0,1578740.0,1578745.0
50236,21708.0,14731.0,39432.0
39477,62064.0,6944.0,16861.0
27104,57345.0,78711.0,96980.0
40856,76070.0,27740.0,11066.0
27084,40430.0,98102.0,10541.0
39916,39151.0,45473.0,35826.0
49332,7077.0,563092.0,11829.0
39269,2778.0,14062.0,7685.0
9698,4429.0,2778.0,10661.0
5421,33807.0,43192.0,26155.0
24152,113.0,4786.0,8930.0
15936,518.0,21007.0,15033.0
33294,4460.0,6125.0,1183.0
47902,4886.0,49918.0,58356.0
41587,8944.0,11885.0,13333.0
8074,14813.0,18228.0,37775.0
40562,103.0,69122.0,1893.0
14848,1771.0,164945.0,8211.0
35689,1951.0,65827.0,19159.0
23726,5374.0,21200.0,20750.0
17874,7505.0,45480.0,3095.0
62543,1498472.0,227477.0,235513.0
47957,504953.0,336235.0,311398.0
27440,32747.0,105786.0,80415.0
27417,119232.0,101545.0,101544.0
33468,110729.0,30998.0,110736.0
18379,1170392.0,955902.0,1157009.0
30666,12646.0,41229.0,86923.0
109667,245.0,10224.0,174657.0
47676,3129.0,2233.0,3128.0
8690,55654.0,33820.0,3754.0
21372,42160.0,17271.0,11703.0
14407,11317.0,18325.0,11086.0
86643,9139.0,1196810.0,107002.0
56401,18999.0,66580.0,15887.0
2089,27763.0,13022.0,9045.0
39286,2283.0,19923.0,7026.0
17539,52601.0,101377.0,65475.0
19676,25934.0,31383.0,85075.0
57016,89140.0,89300.0,1070707.0
24202,2283.0,91351.0,1276.0
16151,79692.0,79695.0,79700.0
28955,70510.0,115068.0,84233.0
47645,968570.0,96579.0,1075847.0
176085,40863.0,204904.0,1158419.0
13834,2372.0,2713.0,2047.0
32148,114457.0,108155.0,236336.0
13993,10696.0,71552.0,2207.0
42218,13637.0,40186.0,74573.0
19575,39388.0,38581.0,11111.0
24450,19.0,6944.0,55536.0
24239,2283.0,3094.0,2233.0
16053,17265.0,68122.0,6573.0
18620,32030.0,1804392.0,1804391.0
35126,17444.0,41273.0,56145.0
16890,9825.0,59882.0,21197.0
14516,41421.0,85825.0,43774.0
25573,55779.0,29934.0,94854.0
52999,7693.0,6012.0,19888.0
46918,33135.0,7451.0,96804.0
24356,955.0,1230.0,1229.0
47907,4726.0,883.0,9560.0
44952,132078.0,59252.0,6573.0
39403,61981.0,2224.0,6575.0
41577,67091.0,68704.0,126453.0
60458,32600.0,18706.0,41232.0
38849,14277.0,6701.0,56891.0
25675,19589.0,72202.0,82540.0
34595,57424.0,75170.0,112668.0
27090,132975.0,132974.0,74962.0
24349,4800.0,5950.0,11147.0
59058,18023.0,3064.0,68283.0
27010,83187.0,18891.0,1953.0
22621,882.0,7632.0,4887.0
24798,1230.0,12967.0,34535.0
2574,14812.0,5964.0,26163.0
42103,3223.0,2165.0,8654.0
42430,553568.0,71080.0,1286615.0
46021,5309.0,5470.0,5657.0
47018,378.0,7056.0,18325.0
31703,16554.0,12950.0,39709.0
56583,10182.0,2047.0,2876.0
1803,59369.0,4942.0,16201.0
39342,590.0,57598.0,1122019.0
24050,11664.0,2053.0,10825.0
69014,2144.0,856.0,27163.0
41791,5292.0,17764.0,86055.0
26823,96366.0,96365.0,96367.0
210234,238157.0,1496126.0,1139670.0
48833,53650.0,11703.0,239110.0
19501,74036.0,57675.0,7796.0
17605,35004.0,150901.0,145871.0
83866,1321469.0,45210.0,75396.0
38722,16866.0,587.0,33181.0
19719,41088.0,1817.0,20750.0
26889,11064.0,1910.0,3977.0
20308,3063.0,20354.0,16327.0
20471,23459.0,133.0,8211.0
18273,49.0,6283.0,12261.0
176079,20089.0,56680.0,2838.0
50198,2395.0,18313.0,13241.0
35857,18284.0,17345.0,15899.0
23165,10843.0,2714.0,62001.0
38775,2778.0,77485.0,121365.0
25641,1230.0,22290.0,13.0
67198,5576.0,10823.0,5958.0
13777,1284.0,40938.0,75121.0
4578,38160.0,234296.0,29915.0
29415,103781.0,11528.0,11544.0
22521,109353.0,,
63175,1216879.0,161455.0,1265385.0
52855,10182.0,9778.0,13918.0
48864,290.0,139.0,7868.0
50030,12266.0,103781.0,25155.0
65214,189683.0,20498.0,544139.0
20637,55636.0,3905.0,9206.0
20021,15007.0,227.0,258.0
32636,1231.0,12900.0,57351.0
40818,41091.0,13242.0,8289.0
35694,5916.0,139.0,10823.0
14634,27578.0,7431.0,9560.0
2324,1466.0,11477.0,12647.0
32451,1137250.0,1089413.0,1137249.0
29269,1151751.0,13250.0,143037.0
49637,89882.0,,
24858,2310.0,121732.0,6548.0
47802,31512.0,42993.0,26469.0
19675,62000.0,89980.0,552463.0
51520,131246.0,,
25355,1338.0,552373.0,552371.0
77616,237043.0,228592.0,244866.0
16137,24485.0,79553.0,72949.0
12855,10690.0,33654.0,81074.0
55145,10698.0,9979.0,57380.0
29584,29092.0,26467.0,6720.0
52702,69570.0,12692.0,11140.0
40570,95125.0,1078843.0,186043.0
14201,116488.0,11626.0,545848.0
30367,22290.0,35705.0,34489.0
41828,79149.0,1212249.0,199303.0
166680,5694.0,12021.0,73194.0
26235,132757.0,132761.0,132749.0
26481,1365100.0,1365099.0,1365104.0
41714,3129.0,7242.0,1733.0
48207,3463.0,25638.0,127156.0
19094,2222.0,7673.0,5151.0
102283,12021.0,71010.0,245.0
37616,3910.0,4520.0,22461.0
31397,27005.0,1295.0,106480.0
21246,31171.0,20814.0,85156.0
33215,4029.0,15370.0,14892.0
27322,18291.0,77896.0,21353.0
38629,55636.0,113.0,2177.0
32166,8447.0,6575.0,20402.0
19187,20750.0,6163.0,43120.0
20263,15370.0,8986.0,1236.0
47870,72305.0,26854.0,63608.0
45174,31713.0,25933.0,5471.0
186612,8349.0,20211.0,11086.0
14204,151380.0,65640.0,76424.0
54662,37204.0,184581.0,183073.0
44796,52300.0,100647.0,29446.0
19629,60898.0,51754.0,56485.0
34299,6613.0,3391.0,21474.0
37550,3753.0,14821.0,33929.0
26665,17286.0,1640.0,44079.0
3542,23224.0,1459592.0,7281.0
19174,153535.0,108867.0,107074.0
17736,2888.0,24967.0,1328.0
54476,929211.0,1626377.0,107198.0
39542,55636.0,6352.0,68812.0
58628,2176.0,3087.0,9594.0
8199,11150.0,15824.0,15033.0
18381,142689.0,227608.0,227599.0
16427,1910.0,120875.0,53303.0
26946,12355.0,102746.0,1581701.0
43267,5694.0,1004.0,57829.0
53426,4960.0,237034.0,15961.0
23506,1500794.0,99942.0,1500796.0
55058,11701.0,21282.0,46946.0
35004,13920.0,16501.0,20767.0
18919,1320282.0,47851.0,1320286.0
40102,129665.0,103455.0,166141.0
28650,98102.0,100295.0,45279.0
29424,1205935.0,1205934.0,1206157.0
26509,12689.0,47754.0,56819.0
45708,15661.0,80109.0,45863.0
25451,17039.0,15033.0,39213.0
33833,139150.0,209.0,52419.0
21056,57448.0,7071.0,72028.0
44990,8263.0,52442.0,21042.0
186351,1271608.0,85535.0,31299.0
13241,145601.0,1879800.0,117051.0
116445,74352.0,1063487.0,247889.0
29850,100552.0,98420.0,104531.0
34898,11064.0,53650.0,22290.0
59928,534.0,26457.0,4443.0
51992,25635.0,1220097.0,30672.0
15292,4325.0,108331.0,108327.0
41768,11064.0,9780.0,1981.0
52036,17051.0,56890.0,9206.0
48385,23586.0,2784.0,112722.0
107319,1041557.0,107321.0,1559622.0
27359,6588.0,1489597.0,1489596.0
41574,1583293.0,1583288.0,1583291.0
61536,15531.0,21127.0,6837.0
3581,113.0,9221.0,33104.0
347538,1086827.0,990513.0,1516762.0
107327,56890.0,8606.0,81024.0
20065,10825.0,1117.0,17178.0
30694,14541.0,92255.0,8659.0
16659,4783.0,351.0,77561.0
52462,146030.0,554633.0,956483.0
49511,1158.0,725.0,39730.0
84801,1090855.0,1090858.0,1090859.0
52936,884.0,2283.0,6807.0
41757,1327.0,585143.0,25386.0
40694,1331.0,49971.0,4001.0
41820,1283.0,529.0,
21323,36938.0,36351.0,1196805.0
39197,349.0,504.0,77133.0
24826,41737.0,1208.0,92681.0
24470,4937.0,879.0,2233.0
24041,38560.0,21490.0,92188.0
13563,56251.0,56253.0,93030.0
52605,146267.0,146268.0,146274.0
46825,56402.0,41313.0,1316511.0
18866,49425.0,1234.0,15829.0
28704,4756.0,21278.0,12519.0
30654,19754.0,27516.0,101170.0
44680,70787.0,85168.0,131339.0
17439,22226.0,16307.0,12260.0
29134,765.0,61178.0,188929.0
24574,11064.0,134673.0,84584.0
46624,5602.0,5048.0,108055.0
23610,10182.0,3197.0,43265.0
28054,99487.0,1237.0,11890.0
27593,4690.0,20189.0,16307.0
47237,1844.0,10697.0,17346.0
26571,22461.0,5578.0,102.0
18408,17346.0,31549.0,1462.0
27091,96921.0,65769.0,96923.0
12818,52365.0,63110.0,1181311.0
89351,3140.0,12123.0,188453.0
42532,52374.0,7502.0,66223.0
42457,4173.0,656.0,12689.0
58937,3063.0,3796.0,1315211.0
13439,75170.0,129268.0,108246.0
47724,5470.0,937.0,2228.0
18031,5064.0,18917.0,221809.0
28351,97698.0,80116.0,32544.0
57597,36218.0,77150.0,73022.0
259124,33488.0,156689.0,33500.0
29695,1466.0,81685.0,4520.0
20665,131723.0,59671.0,85144.0
47412,113927.0,42174.0,138889.0
174383,16483.0,98374.0,1055617.0
41730,6886.0,1893.0,11661.0
19965,65561.0,5149.0,14541.0
30265,16940.0,643.0,15440.0
43699,3968.0,974.0,18616.0
19235,12407.0,170432.0,1012982.0
40060,3150.0,7631.0,7520.0
128207,237678.0,1313745.0,1923788.0
27831,8516.0,1518934.0,82783.0
53049,1085247.0,1085240.0,1085241.0
48918,55636.0,7906.0,38560.0
28320,55636.0,3196.0,11866.0
17651,109869.0,21042.0,4250.0
37232,239173.0,239169.0,239171.0
33403,16478.0,879.0,5048.0
38344,1329.0,4154.0,57449.0
52620,146322.0,146321.0,146315.0
16765,2228.0,5048.0,33684.0
63987,1088317.0,1171655.0,1171657.0
65104,985082.0,86637.0,985073.0
50182,144363.0,144362.0,143355.0
32298,17419.0,16858.0,13920.0
39775,45480.0,5685.0,74352.0
22819,3197.0,8687.0,71467.0
15073,3872.0,480.0,3064.0
34108,42160.0,42993.0,65797.0
39924,1646.0,96177.0,1144012.0
50318,5293.0,382.0,8654.0
44052,4071.0,20124.0,18803.0
32241,3911.0,1248.0,34490.0
43045,151651.0,1053304.0,120052.0
20430,21088.0,21858.0,19189.0
22774,3895.0,1813.0,4756.0
18865,51988.0,212.0,55152.0
53027,569.0,10399.0,20904.0
46098,136187.0,108900.0,34491.0
26007,155.0,8265.0,34486.0
28677,101565.0,101566.0,42217.0
18166,140.0,3019.0,2838.0
22200,7026.0,18023.0,1834.0
37873,7450.0,76975.0,226747.0
44695,11165.0,129482.0,78690.0
47604,3061.0,20766.0,43131.0
18941,27578.0,27125.0,113286.0
45110,4886.0,33676.0,35545.0
46914,81253.0,1275604.0,1275603.0
35848,1729258.0,1207145.0,1056166.0
43248,103071.0,131054.0,131049.0
14669,9046.0,77133.0,18313.0
34767,13611.0,129657.0,
55309,3129.0,19162.0,22163.0
7992,8309.0,1405453.0,1729491.0
16430,51544.0,343.0,3229.0
69151,16418.0,6905.0,1527469.0
69343,13936.0,1241.0,72028.0
28136,102429.0,93936.0,99803.0
23515,118529.0,1440860.0,115589.0
13817,75671.0,75666.0,75664.0
16066,12536.0,14950.0,41297.0
13442,10814.0,5723.0,10871.0
23817,15423.0,90577.0,76999.0
32446,884.0,1577038.0,162605.0
13835,1811.0,449.0,
46726,566331.0,146457.0,45051.0
54003,16475.0,11617.0,178051.0
2989,29369.0,6929.0,29342.0
35868,2178.0,723.0,35053.0
55893,223331.0,223334.0,205945.0
14063,69122.0,13021.0,59251.0
39056,55785.0,9671.0,545825.0
47794,55636.0,9221.0,15196.0
51384,9281.0,9560.0,36801.0
32804,56183.0,65920.0,1424490.0
67772,38225.0,8534.0,1910.0
31064,12041.0,8893.0,1217281.0
33116,21523.0,105844.0,207546.0
39295,8496.0,141.0,10158.0
55952,68681.0,97720.0,83037.0
53023,1560809.0,236535.0,28187.0
92719,1813539.0,1169364.0,995592.0
39830,123515.0,123514.0,123513.0
30302,54882.0,526.0,11702.0
17790,29712.0,44792.0,44797.0
29232,92813.0,1209900.0,11786.0
92378,9560.0,15983.0,5695.0
61653,2176.0,35.0,18181.0
15020,2047.0,58014.0,230.0
48745,11512.0,3126.0,11916.0
57735,4493.0,106488.0,21259.0
54100,139150.0,59233.0,45396.0
27455,783.0,62842.0,57906.0
44988,61134.0,25878.0,225411.0
48834,10985.0,137471.0,146769.0
39562,53862.0,144852.0,86905.0
61473,49425.0,4512.0,15789.0
34417,22125.0,8395.0,87765.0
44770,35028.0,34918.0,131391.0
31280,97424.0,103591.0,109865.0
46883,40863.0,150956.0,1063229.0
51763,10182.0,5606.0,2395.0
28732,2295.0,15234.0,9045.0
55294,4726.0,532.0,1061897.0
141660,1457933.0,1705090.0,1457934.0
46917,106165.0,24548.0,236092.0
44470,2076.0,15661.0,45378.0
56830,11885.0,65827.0,526.0
30787,3796.0,30766.0,107001.0
37208,,,
33697,2165.0,17348.0,47879.0
31546,4483.0,11901.0,75601.0
53463,148219.0,56357.0,148214.0
15380,17142.0,67850.0,4451.0
10520,20387.0,22125.0,53936.0
71181,46423.0,215334.0,106769.0
18451,9137.0,7132.0,3907.0
44625,41292.0,26457.0,65002.0
24185,17578.0,2166.0,236080.0
24582,92013.0,,
44528,19957.0,8975.0,8893.0
28374,13023.0,7906.0,37366.0
47178,62036.0,587.0,31005.0
18592,1234.0,50398.0,11867.0
16399,14405.0,18992.0,57829.0
85196,1266878.0,556913.0,1485206.0
39578,1905.0,10341.0,9221.0
426198,130398.0,8205.0,28420.0
135415,127544.0,98557.0,105027.0
18652,83401.0,83402.0,
100975,15370.0,57136.0,5699.0
29412,16126.0,103757.0,34129.0
25656,130654.0,120351.0,118407.0
14041,5937.0,31028.0,23119.0
26567,20644.0,1982.0,20275.0
56224,138.0,10491.0,4429.0
40087,928.0,22434.0,54564.0
36484,8984.0,19152.0,59192.0
27445,228.0,11885.0,22132.0
15053,11510.0,13446.0,4433.0
13432,1106015.0,1106017.0,229466.0
72443,52809.0,58614.0,80108.0
40241,10458.0,52304.0,131785.0
52199,291.0,145528.0,14838.0
91767,192.0,3636.0,15531.0
43638,1646.0,17402.0,19163.0
30192,181983.0,154214.0,554471.0
55613,75812.0,939275.0,1641989.0
66745,1362902.0,1850440.0,185921.0
84997,15668.0,29541.0,106743.0
51230,1503938.0,1503939.0,143584.0
8410,1370.0,55750.0,55747.0
42502,1723112.0,11978.0,1664704.0
47075,1126790.0,1126786.0,138039.0
37464,83994.0,117714.0,117715.0
45802,11544.0,239398.0,320107.0
44158,29879.0,1383265.0,1252072.0
6373,12763.0,17328.0,5538.0
11555,37430.0,69859.0,56977.0
68412,6368.0,82104.0,36190.0
13119,21594.0,41743.0,76528.0
61416,32357.0,10729.0,80368.0
34025,1007681.0,1004705.0,1004707.0
18820,5644.0,6413.0,9206.0
24877,4139.0,10823.0,13936.0
61185,2165.0,55567.0,2630.0
17388,81756.0,81757.0,81754.0
32857,1954.0,47625.0,477407.0
19243,95125.0,215990.0,1078845.0
54771,19498.0,18973.0,60898.0
129455,153912.0,144780.0,1089433.0
5753,44728.0,45365.0,45357.0
42469,113.0,5.0,157799.0
47340,138587.0,138588.0,138577.0
20846,3094.0,11024.0,58393.0
31197,1107178.0,107766.0,107768.0
18803,2206.0,8437.0,12261.0
46745,63739.0,1079094.0,78600.0
86515,1098672.0,1057669.0,247889.0
42048,21315.0,94786.0,21245.0
31227,107824.0,543863.0,107825.0
19713,11288.0,85080.0,85083.0
44196,10985.0,130464.0,110077.0
233438,40177.0,89784.0,200728.0
163392,4765.0,3151.0,779.0
4344,40477.0,36561.0,1123126.0
30174,146092.0,557605.0,1438966.0
165598,1328.0,56356.0,204686.0
48856,27319.0,53904.0,4620.0
238172,93919.0,181263.0,58794.0
50013,143287.0,124757.0,143288.0
59995,21165.0,826.0,230294.0
39958,8212.0,59251.0,96553.0
54951,22970.0,2207.0,50466.0
147676,,,
62301,105816.0,216330.0,235092.0
445821,61784.0,1456888.0,1472713.0
119197,53863.0,68812.0,55638.0
52804,1121947.0,1461120.0,135634.0
63360,7303.0,14668.0,62019.0
47686,14702.0,15234.0,49824.0
49299,1037.0,2561.0,3125.0
42476,13725.0,103069.0,121144.0
54287,14060.0,15992.0,7333.0
65953,17490.0,159657.0,65344.0
286250,1645222.0,107927.0,1352032.0
23451,90142.0,90147.0,90148.0
47657,1646.0,11355.0,7055.0
36992,13656.0,7505.0,1485182.0
63020,5657.0,3141.0,9046.0
38901,16851.0,6905.0,1811.0
1772,11150.0,2955.0,11064.0
23423,68108.0,141573.0,101784.0
49453,3711.0,111195.0,
54612,15668.0,52474.0,101092.0
82173,45471.0,99067.0,593123.0
20216,1086405.0,65732.0,1086404.0
5752,45357.0,1414107.0,45346.0
53119,11180.0,42279.0,6588.0
40451,1577699.0,1577701.0,309747.0
150273,2641.0,1036.0,9112.0
30996,1547066.0,1197046.0,1197044.0
36353,67737.0,54884.0,21944.0
25985,94476.0,27461.0,28003.0
19153,51975.0,,
35066,2462.0,18616.0,11616.0
33582,8191.0,110948.0,110947.0
301233,69122.0,530.0,68848.0
20564,52.0,22123.0,34486.0
40236,77081.0,8516.0,1852956.0
51597,11477.0,1223171.0,34485.0
41209,23931.0,66586.0,4766.0
38244,4726.0,589.0,1579.0
31421,92295.0,83407.0,136899.0
28350,45379.0,11782.0,97698.0
77889,540871.0,247889.0,1946.0
33639,7166.0,19159.0,9626.0
67932,1646.0,921.0,158014.0
18869,820.0,6573.0,26293.0
161905,1274614.0,192412.0,98130.0
45264,6384.0,2778.0,10826.0
66859,1772.0,77346.0,
49963,8256.0,23626.0,18472.0
450654,61784.0,9443.0,1094514.0
198491,65.0,13567.0,6637.0
20148,85718.0,85719.0,65031.0
21589,540.0,2320.0,67704.0
28706,1328.0,14668.0,20212.0
58911,9825.0,34657.0,9376.0
30833,52622.0,100295.0,54564.0
6984,2090.0,44038.0,33054.0
63334,9281.0,8256.0,11703.0
14205,76430.0,76431.0,76436.0
49429,51329.0,15824.0,15853.0
34462,2230.0,74352.0,295406.0
83613,140123.0,1154529.0,743150.0
49314,11477.0,8944.0,3999.0
16429,378.0,16702.0,32327.0
50026,11825.0,2130.0,11066.0
53765,2233.0,39012.0,18750.0
7736,3734.0,2729.0,2733.0
17029,4029.0,58019.0,33676.0
41189,133.0,1276.0,55152.0
150906,1600360.0,,
20648,41421.0,15661.0,60953.0
274748,16560.0,52304.0,158992.0
20186,126171.0,239264.0,239265.0
20270,963313.0,571230.0,1187844.0
14608,76793.0,55751.0,9206.0
53237,41089.0,18262.0,101806.0
5761,45407.0,45421.0,45400.0
18514,21657.0,145360.0,75913.0
13164,62911.0,57133.0,65200.0
18216,15070.0,14463.0,11462.0
29058,30195.0,41250.0,98450.0
38274,68122.0,46423.0,78805.0
48598,16797.0,1071146.0,28433.0
160229,1142331.0,1063289.0,1142329.0
84628,14464.0,7664.0,24682.0
30478,1376313.0,106384.0,106383.0
38246,9631.0,3211.0,21089.0
28855,8977.0,15993.0,16131.0
37428,77485.0,9805.0,91655.0
42517,2230.0,74352.0,112404.0
35120,1386196.0,1386197.0,1386195.0
43708,4432.0,10871.0,4492.0
